year,state,zip_code,school_type,school_level,id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,average_act
2016-2017,IL,60177,Regular School,High,171371005611,-0.7461857395172354,0.4330300846357266,0.7261827994589887,1.0721033461381493,-0.5125698621733066,20.7
2016-2017,TN,37849,Regular School,High,470222000755,0.5821807906922867,0.12987653682004482,0.10825926673433685,-0.016598042124554256,-0.2191824816505913,18.9
2016-2017,WI,54651,Regular School,High,551077001402,-0.7232439037890204,-0.6940067958653188,0.5393947399828167,-0.0996447478624808,-0.0891175343101856,19.0
2016-2017,MO,65560,Regular School,High,292709001678,0.2888327387403763,-1.2188371366840112,-1.7949940091678593,-1.29359099068405,0.02627983730245307,20.3
2016-2017,MI,48060,Regular School,High,262883006475,2.375563541679081,0.1509997136914825,-0.9088748080883073,-0.8015113564858032,0.23708602503400827,17.5
2016-2017,NC,27406,Regular School,High,370192000849,-0.24491871690007203,-0.927553367029207,0.5253516846519988,-0.39793495622727815,0.6823050421752738,19.1758241758242
2016-2017,IL,60153,Regular School,High,173291003406,1.4992619336221826,-0.6035902011067363,-0.08269818561372802,-0.8632693347697565,1.0580374401949826,16.0
2016-2017,GA,30134,Regular School,High,130402003438,-0.45169868706551114,-0.09741510962378011,-0.02578529665343445,0.08947355913155301,-0.45581263669573224,19.1514041514042
2016-2017,WI,54456,Regular School,High,551035001357,-0.34767712214609353,-0.2352388503799082,0.8290034062701997,-0.50528801486411,-0.45610776331836167,21.4
2016-2017,WA,98337,Regular School,High,530066000139,0.5425137383133184,0.2414657279793978,0.10573527797965032,-0.641742557243849,0.41764812665392265,21.1782661782662
2016-2017,MO,65360,Regular School,High,293211002255,-0.37791045085956576,-0.34228065968692967,1.114164895654349,-0.7379345354679182,-0.048719055888217844,19.3
2016-2017,OH,45365,Regular School,Other,390497703691,-0.6162226987763054,-0.731177837726337,0.41207737071796335,-0.0030807336246528247,0.875686255404532,21.0
2016-2017,NY,10457,Regular School,High,360008605861,1.9411848531881333,-0.6944218035109182,-0.7299824728057006,-0.9041519589483575,1.9198600137646513,15.4151404151404
2016-2017,GA,30328,Regular School,High,130228000987,-0.2951592041377258,2.323203595968786,1.7255341666058233,3.7785826715633677,-0.2978956737409555,22.2527472527473
2016-2017,MA,1906,Regular School,High,251050001684,-0.014790131330147938,0.393329906639358,-0.45892948429766806,0.7865863742457357,-0.8435550675890667,21.4713064713065
2016-2017,MI,48475,Regular School,High,263438006981,-0.6462156211840525,-0.7519348572208925,1.0181967017298426,-0.22725310058173376,-0.5217988816424408,18.9
2016-2017,OH,44622,Regular School,High,390438900855,0.3293385274997101,-0.8502989481724939,-0.32312824185595945,-1.0077846574476017,-0.7269231185417643,22.0
2016-2017,NC,28380,Regular School,High,370387001557,-0.020959854561471307,0.2829231669928474,0.9244039469853192,-0.27528708369147525,0.5824064959269613,17.5641025641026
2016-2017,MI,48457,Regular School,High,262442006104,1.9363463128939447,-0.3009299443374267,0.003785932037574817,-0.7498396879081983,0.44226000646063557,19.1
2016-2017,WI,53221,Regular School,High,550960003342,0.06068350428573811,0.6354551736593929,1.2902802465893215,0.2352290018552608,0.6051175312720721,19.6
2016-2017,TN,38125,Regular School,High,470014802137,0.5089734254772661,0.7242640601218757,0.723363257835416,0.7770374498925944,0.4604846301540023,16.3
2016-2017,TX,77859,Regular School,High,482283002313,0.38279105893182946,-1.7708485704786512,-1.0088482805584575,-0.7410348355825744,1.683596259427296,17.1245421245421
2016-2017,NC,27249,Regular School,High,370192000821,-0.46679125567654367,0.43975690451188393,0.7975021873534955,0.10224679560393693,0.601177575792922,17.5152625152625
2016-2017,PA,15729,Regular School,High,421983002350,-0.4118828038450902,-1.3791639356432557,0.4075944096656835,-0.48011357793310094,0.13326248853499212,20.8119658119658
2016-2017,PA,19087,Regular School,High,421992001921,-0.7217018673569945,1.9814795288083125,0.312754946481979,2.059073553305264,-1.4038567117731642,25.8913308913309
2016-2017,MI,48848,Regular School,High,262055005727,-0.6531740007357231,0.8283245403807455,1.2715109252961692,0.2726392899054467,-1.2731949125964335,20.7
2016-2017,PA,17368,Regular School,High,420879004564,-0.27620584759922817,-0.3667993122265114,-0.2528668293767013,0.2529213811762327,-1.019588475113743,21.2271062271062
2016-2017,GA,30127,Regular School,High,130129003649,-0.9470764228069108,1.4214506386751902,1.4055084229857069,2.101899032222383,-1.1265484554513272,21.7399267399267
2016-2017,IN,46222,Regular School,High,180006402408,2.3645276910050197,-1.7414404188951984,-1.0869176634630293,-1.222656124060714,1.7531963855274804,18.6141636141636
2016-2017,NY,11427,Regular School,High,360009902030,-1.2928894203088876,0.38389483394599205,0.7530942628651883,0.8163079180115741,0.7035083134937077,16.2942612942613
2016-2017,WI,54470,Regular School,High,551278001687,-0.5970852482518068,-0.9631476078808117,0.039858908777914676,-0.2869028747877208,0.0069218393256689475,21.6
2016-2017,NY,10474,Regular School,Other,360016505889,2.39035628894256,-1.1441363178027169,-0.9442841128657099,-1.2769733820694922,1.8723494338503306,17.7350427350427
2016-2017,MO,64402,Regular School,High,290297000010,-0.46557841126650396,-0.3108920316363238,0.48106902327462087,-0.5341828119327067,-0.289028150060396,19.2
2016-2017,IN,47995,Regular School,High,181143001846,-0.7849319509693318,-0.137997986074599,0.11716410301956458,0.48631197380755836,-0.6847736524697535,22.2625152625153
2016-2017,MI,49202,Regular School,High,261254004967,0.19110370982672192,-0.02487660391202812,-0.11100607717732106,-0.3280748603103564,0.02302224294313253,18.2
2016-2017,IN,46392,Regular School,High,180528000933,-0.7874810438280231,-0.8255971416056568,0.19701173229648403,0.3094295179327014,-0.7472413196798354,20.6776556776557
2016-2017,NY,11236,Regular School,High,360009606059,-0.30934454886820684,-0.18171586378446206,-0.5091870677768328,0.06826750634730397,1.4607161836977263,16.4652014652015
2016-2017,FL,34475,Regular School,High,120126001277,1.2810022966432086,-0.8352966025834553,-1.2433996651297081,-1.0475098362500643,0.03643120473340895,23.5470085470085
2016-2017,IN,47043,Regular School,High,181122001811,0.23215609964820402,-1.0353547801134515,-0.6185728516391329,-0.7098251477617011,0.044864351558788554,18.6874236874237
2016-2017,OH,45069,Regular School,High,390461102438,-0.4440119991713911,1.921561778138605,1.3964330226701005,3.0327331386467877,-1.0967809784340465,24.0
2016-2017,TX,79772,Regular School,High,483455003881,0.1737027634058158,-0.5233685634707836,-0.5609038850318624,-0.3261320055718384,0.634454492762398,17.3687423687424
2016-2017,MO,65742,Regular School,High,291917001037,-0.7658789531468602,1.1735569301750857,1.0159725985933883,0.471843906605829,-0.7452218841951546,22.8
2016-2017,OH,45619,Regular School,High,390452902163,0.8997950021594335,-1.1452655037432173,-2.706285416378846,-1.5087104813063343,0.43136205623768825,21.0
2016-2017,OH,44108,Regular School,High,390437800468,4.294258913174466,-0.8523781995012322,-2.5995430433462428,-1.1875193894279426,2.429797423555687,15.0
2016-2017,OH,43725,Regular School,High,390436900225,-0.44633202362631763,0.10046662391931745,0.18674536936252395,-0.42000909304363093,0.04865834187432971,20.0
2016-2017,NC,28139,Regular School,High,370408001651,1.2186284666306126,0.11214353471209938,-0.027422578164526475,-0.5222776594924265,0.2840841609135251,21.031746031746
2016-2017,IN,47172,Regular School,High,180937001536,-1.1218007317633505,0.5216694944421235,0.9106704626281192,0.5159095055688104,-0.8969618515615178,21.1196581196581
2016-2017,OH,43440,Regular School,High,390489303457,-0.04360101442582401,0.44373270580178925,0.38264797490534674,-0.2632992565814709,1.4286087662473945,20.0
2016-2017,IL,61561,Regular School,High,173414003501,-0.9879707208594917,0.4489691470933627,0.919021751849773,0.5839094214169385,-0.9549114012191724,21.0
2016-2017,OH,45614,Regular School,High,390656804135,-0.4684942416261299,-1.3947571438216952,0.21516400628880666,-0.6226033712027041,0.08641373805585031,21.0
2016-2017,MI,49727,Regular School,High,261256004969,-0.060268137726109186,-1.2435598693314667,1.0295913002763546,-0.7903502760730405,0.004805287137242842,19.0
2016-2017,NY,10030,Regular School,Other,360015805847,0.7037971943655601,0.1851191861585769,-1.1710835509595494,-0.6455869293860228,0.533236718338568,20.6654456654457
2016-2017,TX,77040,Regular School,High,481611001186,-0.7098765255084796,1.3545404019347371,1.5158172638412246,2.0188936638193185,0.04326497112762432,22.1306471306471
2016-2017,NC,27850,Regular School,High,370195000866,0.7562594429615862,-0.9869639407499736,-1.653278347476019,-0.9225057356271228,1.4308139841197929,16.0744810744811
2016-2017,NC,27301,Regular School,High,370192000836,-0.63860317367684,0.48335017136525626,0.5780232162768423,0.30508909777218257,0.5980568165337858,17.7838827838828
2016-2017,MA,2115,Regular School,High,250005401258,1.4446816790427832,0.5476874594344745,-0.4929718851826117,-1.6003553526955745,1.332651448370886,17.7838827838828
2016-2017,PA,16117,Regular School,High,421743000700,-0.8271776301505845,0.25839587322784013,0.4578959458526689,0.3434501445241964,-0.9712422736157769,20.3968253968254
2016-2017,OH,43138,Regular School,High,390442401174,-0.16912217836905205,-0.2718615707650955,-0.0011458836213539996,-0.7015576807892844,0.4802822219078693,21.0
2016-2017,NJ,7463,Regular School,High,341686000888,-0.4544572502260103,1.7677927867273024,1.3783707339567581,2.6992235209794955,-1.7449381540663507,21.959706959707
2016-2017,WA,98011,Regular School,High,530591000876,-0.16648120285076623,1.6006334283071146,0.8278300157125429,0.768480621576143,-1.1894449806902665,23.4737484737485
2016-2017,MI,48390,Regular School,High,263516007084,-1.0619110519799535,1.6728465748547166,0.12817894131606802,0.6949001655216337,-0.689343045156454,20.5
2016-2017,NC,27292,Regular School,High,370114000459,0.2725038046207541,-0.25138374107791484,0.5190956683810721,-0.1912482819168587,-0.2293991852341933,20.958485958486
2016-2017,IN,46135,Regular School,High,180399000690,-0.3081136542103744,-0.27211224133569895,-0.39127845770059727,-0.4336504135481186,-0.46707163558655523,20.4505494505494
2016-2017,TN,38351,Regular School,Other,470180000603,0.8297155493514698,-0.058458503617377415,-0.3690604047227232,-0.24606158794398195,0.055398851931137055,19.0
2016-2017,TX,78130,Regular School,High,483237003591,-0.434921764946859,1.1492958422800152,0.5682696417612867,0.10055196487459149,-0.8427708357262554,22.008547008547
2016-2017,TN,38469,Regular School,High,470234000853,-0.31147696919498646,-0.956388342057285,0.49569849035693136,-0.4508880821856076,-0.15219187407362073,19.3
2016-2017,MI,48601,Regular School,High,263039006677,4.256499139227804,-1.3072047033550593,-3.0672709600486656,-1.4505075138205203,1.9803804910111082,14.6
2016-2017,LA,70512,Regular School,High,220156002005,-0.9579061092376202,-1.1915445012044708,-0.7910305812333659,-0.6309948501797071,0.03472197671016976,18.8
2016-2017,NJ,7508,Regular School,High,341260004856,0.35967969910731373,-0.5997379608206715,-0.4245299089192637,0.08426505493893044,0.9428939427878429,18.2234432234432
2016-2017,IL,62441,Regular School,High,172487002695,-0.4239012833664833,0.5065190715482243,-0.31848020330391485,-0.11109518961927803,-0.7300299837531574,20.3
2016-2017,OH,45122,Regular School,High,390463402516,-0.7918509173000633,0.12330443570997165,0.4177716678118594,0.7426034499524785,0.1049991837548596,21.0
2016-2017,IL,60540,Regular School,High,172771002939,0.12283687528833188,1.382354612396675,-0.1165162862576563,0.7504575435762745,-1.432738353274446,24.7
2016-2017,MA,2119,Regular School,High,250004901245,0.13966514327868104,-0.37379454349387875,-1.187911553906424,-1.2347679631753044,1.5950787458540057,15.4151404151404
2016-2017,KY,40010,Regular School,High,210453001125,-1.4239319704817335,-1.2882931257647252,1.221607422171585,0.44633877099592323,-1.101974565182827,21.1
2016-2017,WA,98952,Regular School,High,530528000798,1.1482250643496241,-1.1630208747453825,-1.6383979133967268,-0.208155251875451,2.3893461497982824,16.5140415140415
2016-2017,FL,33015,Regular School,High,120039000589,-0.22231137835900563,0.08386445848824337,-0.2526779445870712,-0.7745594141557245,1.1668282535524896,18.3699633699634
2016-2017,TX,77092,Regular School,High,482364002580,0.08815548664559114,0.3523987916716147,-0.5643230300115336,0.2275815949057753,1.7392381219815916,15.5128205128205
2016-2017,MA,1778,Regular School,High,251221002010,-0.90859530350997,2.319017737588361,1.327097201555612,4.285957119660585,-1.5476554587328726,26.2087912087912
2016-2017,PA,15209,Regular School,High,422120000460,-1.0374753841112947,1.1658093190115417,1.2532250180665843,1.2668848680082885,-0.7369120557123744,21.8620268620269
2016-2017,TX,79924,Regular School,High,481830012055,-0.4669311450850628,-0.32414001635880413,-0.8455402184043158,-0.6240915152577391,0.4296689102440414,22.1306471306471
2016-2017,MI,49423,Regular School,Other,260011400705,-0.3390925601241184,0.7048721944163265,-0.008648322647630786,-0.20141726629293133,-1.1844078654007648,24.3
2016-2017,TX,75043,Regular School,High,482034002042,1.5079751115608433,-0.20773478893532704,-0.8507671699138588,0.01659583776969911,0.9719547397118854,18.1257631257631
2016-2017,GA,30458,Regular School,High,130063000285,-0.13883632814684696,0.677643457296798,-1.4698197000715156,-1.0319669983419208,0.48584356870940515,19.3223443223443
2016-2017,PA,17345,Regular School,High,421752004577,-0.02418015932240742,-0.9261488523934449,0.20512104914261012,0.3971473425100434,-0.5967229044776378,21.3492063492064
2016-2017,NY,10454,Regular School,High,360008405873,1.8958009856445712,-1.5209312281605885,-2.0039003802255935,-1.3215350290508185,2.129870653574748,13.6080586080586
2016-2017,MO,63114,Regular School,High,292664001573,-0.08140860127855626,-0.2554833827068939,-0.22152212857469378,-0.2443254198797744,0.9482975019087634,18.5
2016-2017,MI,48895,Regular School,High,263642007718,-1.0275410382427765,1.2265016154767792,0.411416847249934,0.39466710241831837,-1.2255577554510524,22.2
2016-2017,NY,10460,Regular School,Other,360009005679,2.339300725553548,-1.384364697129913,-0.9224518211756936,-1.1706537568042124,1.8937950754670583,17.0512820512821
2016-2017,TX,78570,Regular School,High,483715006033,2.463270725979201,-1.196564667805101,-0.9874302557908229,-0.8155660503389117,0.2455426922956378,22.1306471306471
2016-2017,OH,44677,Regular School,High,390505503986,-0.6004307132345195,-0.41863067197639253,1.03429020589772,0.11427596004880335,-1.0306787721796067,21.0
2016-2017,TX,77353,Regular School,High,482874011311,-0.6659348942745652,0.639154629502809,0.32017401228225606,0.8402422348967207,-0.4281554361033715,21.3003663003663
2016-2017,WA,99205,Regular School,High,530825001407,-1.054948176753631,0.684989205287024,0.5132796434138859,-0.559977308886647,-0.28463576386756856,21.4957264957265
2016-2017,FL,33476,Regular School,Other,120150002624,3.059582340747149,-1.3173633984574147,-1.0396127345448916,-1.0758259106305919,1.9888800479652298,15.3174603174603
2016-2017,OH,44310,Regular School,High,390434800046,-0.030318235995029547,-1.0681747749324548,0.5390186146133654,-0.5609280675884749,1.4903756855065846,16.0
2016-2017,NC,28803,Regular School,High,370045000133,-0.853301695189637,1.1410702914280353,1.0228541541091545,0.9940584579185348,-0.38044410235932213,22.7167277167277
2016-2017,NC,27410,Regular School,High,370192002629,0.15958583389915765,1.4661259121277797,0.808950356011488,-0.0030807336246528247,-1.4731141048885685,30.9462759462759
2016-2017,MA,1082,Regular School,High,251203001983,0.3327956099133944,-0.16960117160673419,-0.8203574724197225,-0.6684878128996172,0.10161277618769192,21.4713064713065
2016-2017,MI,48005,Regular School,High,260324004042,-0.3151147428495558,0.5205787331632102,1.0117804852688788,0.9368475864694107,-1.2632131719855453,19.8
2016-2017,NC,28803,Regular School,High,370027002749,1.7628706261507963,0.2909502290320401,-2.3724786379697207,-1.4498047791278648,-0.8469661616607972,23.962148962149
2016-2017,IL,60123,Regular School,High,171371001690,0.41151976154264586,-0.45785847656502543,-0.3800909859660908,0.045159936159399075,1.0439265300236522,17.6
2016-2017,MI,49428,Regular School,High,261983005645,-1.072494951190212,1.3821116445017045,1.1741033158137701,1.4839885507039532,-1.205780567463108,22.1
2016-2017,PA,17602,Regular School,High,421314002596,1.1989779690049474,-0.9118576371774954,0.11834667079344202,-0.16570180897209086,1.1707223060796943,18.1013431013431
2016-2017,FL,33050,Regular School,Other,120132001296,-0.6533431643962309,0.6227511746934816,-2.153535367674593,0.4104579643356344,0.07089889211795304,20.4212454212454
2016-2017,IN,46347,Regular School,Other,180900001497,-0.4167534698825332,-0.12296674208716837,0.9346444118571587,0.5188857936788804,-1.2281121335165088,20.953601953602
2016-2017,TX,77088,Regular School,High,480771000056,0.8378109241695072,0.17035883664236323,0.23600247111607403,-0.1899668245361341,0.8262739196934084,18.8827838827839
2016-2017,WI,53910,Regular School,High,550006000005,0.09854847395132163,-0.18015402411052658,-0.6400141091620306,-0.3116639383701091,0.7580229003523118,21.0
2016-2017,WY,82637,Regular School,High,560215000137,0.010634100701707255,0.4000228552882712,1.057023592099127,0.42170171941812123,-0.8117221070069455,19.7
2016-2017,TN,37419,Regular School,Other,470159000781,-0.8709418600117018,0.03455115509250156,1.1047136078454352,-0.306703458186659,0.3922623226343389,18.6
2016-2017,TX,75173,Regular School,High,481485000987,-0.7349480973246636,-0.08485236409099171,0.6297233842647519,0.6924199254299086,-0.631359748963941,21.6910866910867
2016-2017,NC,28445,Regular School,High,370345001421,-0.36559256100349047,0.7316409492369833,0.9657915196039905,0.2863632850796586,-0.6777653228345585,20.2014652014652
2016-2017,NJ,7009,Regular School,High,340285002026,-0.760764755776209,1.156614874533589,0.9523814275368758,1.7406107255277699,-1.5792488112212661,21.6422466422466
2016-2017,FL,33584,Regular School,High,120087002505,0.7176179995749487,-0.4303989166634469,-0.7150821769964802,-0.5169864806300798,0.997156197683333,17.026862026862
2016-2017,FL,33076,Regular School,High,120018002721,-0.6045561077890972,1.0445603748669505,0.7412782281027746,1.8577193951920536,-1.0544346979073878,22.960927960928
2016-2017,PA,17801,Regular School,High,422154003569,0.37690512175077684,-1.3148431667473341,-1.5744211537824901,-0.8631453227651703,-0.2744994880379664,20.982905982906
2016-2017,PA,17067,Regular School,High,420846002740,-0.12323133651837699,-1.4808906044956511,-0.45590561397434426,-0.0049409136934465995,-0.843987166077721,20.6166056166056
2016-2017,NC,27284,Regular School,High,370150000604,-1.0560452428387732,1.0594001635315027,0.5853377573331129,0.5031776064312886,0.1217003301656577,20.3968253968254
2016-2017,OH,43062,Regular School,High,390480403097,-0.481121030240944,0.3819761947732932,0.2520689804566876,0.8334215746444769,-0.743261736061888,21.0
2016-2017,LA,70065,Regular School,High,220084000585,-1.321106121559194,0.344189689127181,1.3268550359042648,0.9761180545883904,0.7978343280915366,17.6
2016-2017,TN,37179,Regular School,High,470453002096,-0.7705883006821795,1.8661968289680488,1.4301672493326145,2.485633511747108,-1.3324532267173639,22.4
2016-2017,MO,63125,Regular School,High,292067001115,-0.4652493395542156,0.47413558340003015,-0.08553487339433574,-0.1963741114397571,-0.5589045296290471,22.3
2016-2017,TX,77433,Regular School,High,481611007623,-0.5318309544126094,-0.2075793099251095,0.4633384301812508,0.49073506863780136,0.6768577354651236,19.2002442002442
2016-2017,OH,43755,Regular School,High,390696804139,-0.848287676348969,0.051292190961000135,0.3947718879380032,0.2503584664147835,0.7324257411085145,21.0
2016-2017,IN,46151,Regular School,High,180651001135,-1.0426163417301484,-0.6858107153623355,-0.24433908540455,-0.5908562980286237,-0.4743851558497899,21.6080586080586
2016-2017,GA,30038,Regular School,High,130174002479,1.7066517815587212,0.6161744366621907,-0.06862361616025246,0.44092358012899024,1.0159481102784167,16.2210012210012
2016-2017,NJ,7401,Regular School,High,341173000646,-0.03986826443101877,1.991140743902942,1.4253238884666155,3.001854149504811,-1.7811077388296255,24.8412698412698
2016-2017,IL,60115,Regular School,High,171200001449,-0.8356190663386472,1.1349521667147042,0.8692718346903899,0.6084224609901542,0.02722905187506209,19.7
2016-2017,MI,48062,Special Education School,High,262967006549,-0.39650759609773345,0.2941133347650146,0.46147897441825175,-0.20555099977913974,-0.9600479121114963,19.8
2016-2017,MI,48519,Regular School,High,260354004051,0.5660130187135952,-0.1372700481457779,0.10967145138763638,-0.5560915994096112,0.653483189179106,17.5
2016-2017,TX,78834,Regular School,High,481299000785,-0.3146923235999748,-0.48698059297024615,-0.19180035194355685,-0.4330716908600495,0.9157724986669424,17.2466422466422
2016-2017,WI,54556,Regular School,High,551221001589,-0.4870849512589773,-0.21077180590056976,0.31802224717475114,-0.4498959861489176,-0.7212558452277357,21.1
2016-2017,WI,53504,Regular School,Other,550045000070,-0.7766923520609508,-0.30396453718537114,0.49008072177518486,0.012296754944042382,-0.47353375967474715,22.9
2016-2017,FL,32333,Regular School,High,120060004082,-0.9986388951036347,0.017920140214747304,-0.8782769720916409,-0.08071224849564637,0.10341972049761601,15.1221001221001
2016-2017,MA,1747,Regular School,High,250630000915,-0.9118344165190397,1.0302156620740028,1.441139060917023,1.9711077047187497,-1.3502302573083316,23.1074481074481
2016-2017,NJ,7628,Regular School,High,340399000340,-0.7027238758994552,0.5077567543242715,1.5994623020800445,2.037826163186153,-1.4735065357355128,22.1306471306471
2016-2017,WA,99347,Regular School,High,530678000994,0.15606837323170022,0.8637734099800825,0.6953693535081847,-0.05322292081236059,-0.12114138891229907,19.5909645909646
2016-2017,GA,31082,Regular School,High,130549001788,0.28189293964619777,-0.8136646827017519,-1.3860191843330638,-0.9380899108701284,1.2517746907395773,17.1489621489621
2016-2017,OH,43215,Regular School,High,390438004236,-0.2088576892374471,1.1383126946006943,-2.1325691412902645,-0.03362902408773282,2.1236096780872087,18.0
2016-2017,WI,54981,Regular School,High,551584002035,-0.27609552148522515,-0.3308872703209753,0.48767572621824434,-0.2679703754208864,-0.5262928398700947,22.9
2016-2017,IL,61756,Regular School,High,172475002684,0.03243336020440954,0.11985582611639968,0.5331547510170221,0.26366908824037455,-1.3913903810123909,21.4
2016-2017,TN,38355,Regular School,High,470140002207,-0.38219349329759456,0.4924109114589135,0.2923055058194243,0.6514546265815835,-0.9111543303262757,20.0
2016-2017,IN,47250,Regular School,High,180612001090,0.16409412009634822,-0.29592154871347237,-0.49198124701769197,0.0384219505768794,-0.2787393699511276,20.6166056166056
2016-2017,OH,44647,Regular School,High,390499503776,-0.934477530177124,-0.2556486570721265,1.1394289498680046,0.16044976308975106,-1.1552369996046805,22.0
2016-2017,NC,27893,Regular School,High,370502003097,3.1057767029495715,-2.0789275723009046,-2.21001322960685,-1.6045304235166449,0.36566968232542507,20.2991452991453
2016-2017,WA,98146,Regular School,High,530354003180,-0.02516340459241864,-0.43058180493514775,-0.3899614329409738,-0.26544879799429927,0.8011902392812092,16.3186813186813
2016-2017,MI,48130,Regular School,High,261203004916,-0.7361304560541724,1.7437069383916664,0.7004034788233853,0.8218057835482312,-1.5332650142935624,23.3
2016-2017,PA,15767,Regular School,High,421980006165,0.24041755198341033,-0.7800260003553705,-0.6612629854596301,-0.866948357572482,-0.6080999198607219,20.7142857142857
2016-2017,TN,38483,Regular School,High,470234000859,-0.898486359833458,-0.722023924342855,0.961579130436001,-0.036439962858354526,-0.2458143646986236,19.6
2016-2017,WI,54929,Regular School,High,550267000302,-0.3562793546476544,-0.5808502757221571,0.22130287446532956,-0.2783460464712695,-0.42123897446452696,22.0
2016-2017,OH,45502,Regular School,High,390462602495,0.0319911696373744,-0.028343982211606736,-0.09516068182126912,0.028666339549427603,-0.4719984874053952,21.0
2016-2017,NY,10036,Regular School,Other,360007701723,0.04678419308055178,1.6563114879561898,1.6574404892953734,0.6269415870083678,-0.5834472128090824,21.7399267399267
2016-2017,NY,11201,Regular School,High,360009105812,2.0729499990680464,-1.3288443463638473,-2.268987936174703,-1.324180618481992,1.3632521312951524,15.0976800976801
2016-2017,TN,38052,Regular School,High,470165000547,1.4309218046423713,-1.0835824387685,-0.2537820158545543,-0.8310675509121932,1.102179827989999,17.5
2016-2017,OH,45502,Regular School,High,390462802502,1.4001507683426329,-1.385501615618593,-0.3871637240122357,-0.9782698003560739,-0.11063229850915635,22.0
2016-2017,PA,16749,Regular School,High,422169003117,-0.20385382138340488,-0.6305220574063434,0.10352836200831579,-0.3941732587548285,-0.46758230042633764,20.1526251526252
2016-2017,NY,10029,Regular School,High,360007902929,0.45421121496096684,-0.48762340733824333,-1.3064881639685826,-0.735412958041331,1.7190285996387968,15.6105006105006
2016-2017,GA,30075,Regular School,High,130228002119,0.980797340615419,1.930042381976853,1.6056017462144507,1.21732140350865,-0.8707608867065376,23.7423687423687
2016-2017,GA,30576,Regular School,High,130432001520,0.09283797163185195,-0.5523302140126051,0.5377932404673417,-0.8169301823893604,0.24777518640132906,20.0549450549451
2016-2017,TX,75203,Regular School,High,481623001343,4.601047097692541,-1.6723999176550308,-2.206861887539732,-1.3531167528854506,1.9458686775786203,15.6593406593407
2016-2017,OH,43155,Regular School,High,390468502675,-0.036130349910772276,-0.7983223663269655,0.0009834851419060992,0.04974838032909039,1.8148692364790553,23.0
2016-2017,TX,75203,Regular School,High,481623005865,1.1487864217246646,-1.2843505682774876,-1.4063194292467145,-1.4058218548346075,-1.1462192093838581,28.4065934065934
2016-2017,MI,49319,Regular School,Other,260020701134,0.34932399663578384,-0.4047597826670092,-0.17166428071234627,-0.4791214818964109,-0.558232936300713,17.8
2016-2017,WA,98837,Regular School,High,530522000792,0.060495669164231186,0.5832949298113987,0.3331548879930022,0.5500128068300296,0.11862613427385381,20.030525030525
2016-2017,IL,60552,Regular School,High,173657003764,-0.2601113409317102,0.2566548331113554,0.93973400268228,0.714246038237089,-1.197570514807969,22.4
2016-2017,PA,16056,Regular School,High,422193001177,-0.5330001769268129,-0.30576767129815713,1.4127237832589619,0.21898342925446185,-1.1941727994269067,22.985347985348
2016-2017,MA,2030,Regular School,High,250429000574,-0.9735826483366203,1.9352922021078394,1.5091963857906978,3.2519036880855565,-1.6610022924917427,27.2832722832723
2016-2017,PA,15401,Regular School,High,420210006001,0.7163014591550215,-1.2195750923786226,-0.5627088054981397,-0.5405900988363297,0.269474049012841,18.980463980464
2016-2017,MI,48757,Regular School,High,262952006536,-0.1535915807377118,0.18726005160862041,0.5213051182288515,-0.12593529283476615,-0.6131743797770813,20.6
2016-2017,MI,48135,Regular School,High,261554005213,-0.26838508692179763,-0.45945277391593314,1.2025021589561256,-0.16896745842619548,-0.35009600262656604,18.5
2016-2017,NC,28705,Regular School,High,370300001297,0.6143466207743246,0.0033065149794930713,0.5834907041599092,-0.5488575658087465,-0.10181232101695863,21.6178266178266
2016-2017,PA,17702,Regular School,High,422214003056,-0.8869699107400232,0.02001651059985204,-0.19924173336931042,-0.38615381579158425,-0.708886849181611,21.7887667887668
2016-2017,TN,38472,Regular School,Other,470141000433,0.43701840347500936,-0.43912750753468893,0.8216749385215156,-0.24606158794398195,0.02818097076268992,18.1
2016-2017,TX,79701,Regular School,High,483057003447,-1.2669860788681948,1.2085862293148133,0.7038854313124165,0.5905233949948718,-0.9052420130333829,21.1294261294261
2016-2017,MO,64079,Regular School,High,292523001456,-0.6175638363334285,1.0475705701138196,-0.2558094143401133,0.7336332482874063,-1.0790532459342574,21.7
2016-2017,NY,10463,Regular School,High,360008705678,1.251840361291874,-0.5780089754076458,-1.9403154516999257,-0.9998478891540817,1.7037305147045472,15.9279609279609
2016-2017,MI,48180,Regular School,Other,260027701477,2.7320436600738818,-1.241368154604929,-1.1426116163076538,-0.8261484080636052,0.37451113783249707,19.0
2016-2017,TX,78704,Regular School,High,480894000360,-0.5407605536708211,0.9056633296560644,-1.8186859045525927,-0.5350095586299484,1.5829033127196797,17.2954822954823
2016-2017,NY,10473,Regular School,High,360008505789,0.36832489388880096,0.24197384910487804,-1.5732362827650186,-0.0750076962846788,1.4924999471226272,16.3919413919414
2016-2017,NY,11217,Regular School,High,360009105508,-0.5301628553349519,0.8295812376013427,-1.054427514132407,0.10741396246169742,0.11350007025445749,20.5921855921856
2016-2017,PA,15759,Regular School,High,421473002339,-0.5594060601408869,-0.23274592459028068,0.6951529688549416,0.4847411550827992,-0.3512702589519509,20.5677655677656
2016-2017,TX,78362,Regular School,High,482418002697,-0.9503581459677317,0.1606395797985567,-0.07736758425081487,0.021969691301770015,-0.5411158921730116,20.9096459096459
